"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Versailles","PA","Pittsburgh","Allegheny",8823,58700,-0.00844594594594595,-0.0377049180327869,0.0371024734982332,0.013475259503946,0.0123881995114821,"2014-09","2014-Q3",61000,-0.0377049180327869,"2014-07"
2014-12-31,"Wolfdale","PA","Pittsburgh","Washington",8824,161900,0.011875,0.0560991519895629,0.181751824817518,0.0426301916045673,0.0297172577495177,"2014-12","2014-Q4",161900,0,"2014-12"
2014-12-31,"Good Hope","GA","Atlanta","Walton",8825,153000,-0.000653167864141084,0.0119047619047619,0.270764119601329,0.0209992731872244,0.0162675175387215,"2014-11","2014-Q4",153100,-0.000653167864141084,"2014-11"
2014-12-31,"Ferrisburgh","VT",,"Addison",8826,275800,0.0135979419331128,-0.0185053380782918,0.0356740518212542,0.0107052316720195,0.00050903646585887,"2006-02","2006-Q1",317800,-0.13215859030837,"2005-01"
2014-12-31,"Albion","PA","Erie","Erie",8827,96600,0.00311526479750779,0.0147058823529412,0.0915254237288136,0.0310613780617448,0.0216173323232034,"2014-12","2014-Q4",96600,0,"2014-12"
2014-12-31,"Orleans","MI","Grand Rapids","Ionia",8828,110700,0.0174632352941176,0.0404135338345865,0.0118829981718464,0.024461690493446,-0.0167714222623782,"2004-08","2004-Q3",137300,-0.19373634377276,"2002-08"
2014-12-31,"Bennett","NC","Durham","Chatham",8829,129200,0.00232738557020946,0.00858704137392662,-0.0630891950688905,0.0123652914984307,0.0170534475862592,"2014-02","2014-Q1",140100,-0.0778015703069236,"2012-04"
2014-12-31,"Orchard City","CO",,"Delta",8830,163400,-0.00122249388753056,-0.00183262064752596,0.0168014934660859,-0.0191651024099059,0.00574669154849294,"2007-06","2007-Q2",194800,-0.161190965092402,"2005-12"
2014-12-31,"Bethel Heights","AR","Fayetteville","Benton",8831,139100,0.00797101449275362,0.0197947214076246,0.0808080808080808,0.0150330364750617,0.00277369597166044,"2006-11","2006-Q4",171700,-0.189866045428072,"2005-02"
2014-12-31,"Cassville","WV","Morgantown","Monongalia",8832,138800,0.0175953079178886,0.0603514132925898,0.198618307426598,-0.0301999776940686,,"2009-12","2009-Q4",161800,-0.142150803461063,
2014-12-31,"Freedom","NH",,"Carroll",8833,206500,-0.00337837837837838,-0.00385914134105162,0.0487557135601828,0.00165467130745767,0.00112067815805261,"2007-05","2007-Q2",247600,-0.165993537964459,"2005-04"
2014-12-31,"Phoenix","IL","Chicago","Cook",8834,53400,0.0190839694656489,0.0616302186878728,0.0289017341040462,-0.0806303934894237,-0.0469783834814422,"2007-08","2007-Q3",108300,-0.506925207756233,"1997-03"
2014-12-31,"Cecil","PA","Pittsburgh","Washington",8835,187000,0.00700053850296177,0.0185185185185185,0.0383120488617435,0.0551181986832046,0.0266165756304508,"2014-12","2014-Q4",187000,0,"2014-12"
2014-12-31,"Jamestown","SC","Charleston","Berkeley",8836,129300,-0.0189681335356601,-0.0343539955190441,0.0668316831683168,0,,"2009-09","2009-Q3",135800,-0.0478645066273932,
2014-12-31,"Williamsport","TN","Columbia","Maury",8837,134000,0.00449775112443778,0.0182370820668693,0.145299145299145,0.0219745155095386,0.0309433114924551,"2014-12","2014-Q4",134000,0,"2014-12"
2014-12-31,"Wales","MA","Springfield","Hampden",8838,177000,-0.00112866817155756,0.000565291124929339,0.010850942318675,0.00261932754661065,-0.00799818591830559,"2006-08","2006-Q3",211100,-0.16153481762198,"2004-08"
2014-12-31,"Fairmount Heights","MD","Washington","Prince Georges",8839,174400,0.00518731988472622,0.00634737449509521,0.124435847840103,-0.00205153312875894,0.00285392317243671,"2007-06","2007-Q2",258300,-0.32481610530391,"2005-02"
2014-12-31,"Pegram","TN","Nashville","Cheatham",8840,180500,0.00669269380925823,0.0226628895184136,0.0530921820303384,-0.00242000417931298,0.0139816651010602,"2009-05","2009-Q2",186900,-0.034242910647405,"2007-03"
2014-12-31,"Mount Vernon","IA","Cedar Rapids","Linn",8841,171200,0.00292911540714704,0.00705882352941176,0.0660024906600249,0.0129913682242364,0.0210544349176003,"2014-12","2014-Q4",171200,0,"2014-12"
2014-12-31,"Henderson","NY","Watertown","Jefferson",8842,185600,0.00432900432900433,0.0164293537787514,0.142153846153846,0.01855433797414,0.0478517082053447,"2014-12","2014-Q4",185600,0,"2014-12"
2014-12-31,"Princeton","IA","Davenport","Scott",8843,179300,0.00335758254057079,0.00335758254057079,0.0124223602484472,0.0220187160489225,0.0241034112754137,"2014-12","2014-Q4",179300,0,"2014-12"
2014-12-31,"Elora","TN",,"Lincoln",8844,79800,0.00503778337531486,0.0191570881226054,0.0363636363636364,-0.023986960028447,0.019013982324019,"2010-03","2010-Q1",95200,-0.161764705882353,"2008-09"
2014-12-31,"Nashotah","WI","Milwaukee","Waukesha",8845,330600,0.00333839150227618,0.0238463920718489,0.0558926860427978,0.0155850157841433,0.00677966945984165,"2014-12","2014-Q4",330600,0,"2014-12"
2014-12-31,"Fairchild","WI","Eau Claire","Eau Claire",8846,89000,-0.00224215246636771,0.0171428571428571,-0.00780379041248606,0.00758533280541918,0.0063993627713661,"2003-11","2003-Q4",104900,-0.151572926596759,"2000-03"
2014-12-31,"Maribel","WI","Manitowoc","Manitowoc",8847,133900,0.00374812593703148,0.0151630022744503,0.00676691729323308,0.0117552003014207,0.0144537661040789,"2010-10","2010-Q4",136900,-0.0219138056975895,"2010-08"
2014-12-31,"Holland","WI","Green Bay","Brown",8848,171100,0.0112293144208038,0.0202742993440668,0.0555212831585441,0.00607042933699664,0.00850892695694849,"2014-12","2014-Q4",171100,0,"2014-12"
2014-12-31,"Farmville","NC","Greenville","Pitt",8849,71700,0.00139664804469274,0.00702247191011236,-0.0191518467852257,-0.0332319415674223,-0.000417449984546736,"2009-11","2009-Q4",86000,-0.166279069767442,"2008-03"
2014-12-31,"Warren","CT","Torrington","Litchfield",8850,360800,0.0123456790123457,0.0223859450269198,0.0715770715770716,-0.00593497585766245,-0.011171949015545,"2006-05","2006-Q2",439800,-0.17962710322874,"2004-03"
2014-12-31,"Flintstone","MD","Cumberland","Allegany",8851,118200,0.00254452926208651,0.00254452926208651,-0.0263591433278418,-0.0328714275745284,0.0234998622917229,"2010-03","2010-Q1",141900,-0.167019027484144,"2006-03"
2014-12-31,"Quebeck","TN",,"White",8852,111300,0.0324675324675325,0.0372786579683131,-0.0487179487179487,-0.014939774362604,,"2009-10","2009-Q4",125900,-0.115965051628276,
2014-12-31,"Paron","AR","Little Rock","Saline",8853,161000,0.013215859030837,0.0413971539456662,0.119610570236439,0.0268839185629741,0.034489878378879,"2014-12","2014-Q4",161000,0,"2014-12"
2014-12-31,"Oakdale","PA","Pittsburgh","Allegheny",8854,119500,-0.00665004156275977,-0.014026402640264,0.000837520938023451,0.0155996807038192,0.0135032868737532,"2014-03","2014-Q1",126000,-0.0515873015873016,"2014-01"
2014-12-31,"Cross Creek Township","PA","Pittsburgh","Washington",8855,93700,-0.00212992545260916,0.00536480686695279,0.0240437158469945,0.0308340181651865,0.0347287976962496,"2014-03","2014-Q1",95000,-0.0136842105263158,"2014-03"
2014-12-31,"Browns Lake","WI","Racine","Racine",8856,178900,0.00336511497476164,0.00959367945823928,0.0170551449687322,-0.00924071558508111,-0.00409836983897494,"2007-10","2007-Q4",234300,-0.236448997012377,"2004-07"
2014-12-31,"Sidney","MI",,"Montcalm",8857,79500,-0.0099626400996264,-0.020935960591133,0.115007012622721,0.0314400800196535,-0.0156676808798504,"2005-03","2005-Q1",98800,-0.195344129554656,"2001-12"
2014-12-31,"Church Creek","MD","Cambridge","Dorchester",8858,167300,-0.0176159718144451,-0.0357348703170029,0.138869979577944,-0.0109853242019318,0.00675992382400237,"2008-06","2008-Q2",223600,-0.251788908765653,"2005-06"
2014-12-31,"Sidney","IL","Champaign-Urbana","Champaign",8859,127700,0.00156862745098039,0.0134920634920635,0.0298387096774194,0.0106699446519511,0.0229262227984177,"2014-12","2014-Q4",127700,0,"2014-12"
2014-12-31,"Roslyn Estates","NY","New York","Nassau",8860,1142700,0.000700586741395919,0.00731664315937941,0.0445155393053016,0.011406697529329,-0.00790618517393282,"2007-01","2007-Q1",1416100,-0.193065461478709,"2004-06"
2014-12-31,"Gable","SC","Sumter","Sumter",8861,83600,0.0423940149625935,0.114666666666667,0.159500693481276,0.0142237214661283,,"2011-04","2011-Q2",86100,-0.0290360046457607,"2010-12"
2014-12-31,"Laflin","PA","Scranton","Luzerne",8862,178900,0.00788732394366197,0.0222857142857143,0.119524405506884,0.0130140190754782,0.0254826595858575,"2014-12","2014-Q4",178900,0,"2014-12"
2014-12-31,"Waretown","NJ","New York","Ocean",8863,251300,-0.00711181351244567,-0.0051464766429137,0.116888888888889,-0.00988687524348919,-0.00324418026612749,"2006-08","2006-Q3",306900,-0.181166503747149,"2004-10"
2014-12-31,"Surf City","NC","Wilmington","Pender",8864,304600,0.00627684175751569,0.0269723533378287,0.140823970037453,0.000591988838140267,0.00845653994870199,"2007-03","2007-Q1",358400,-0.150111607142857,"2005-05"
2014-12-31,"Jefferson","CO","Denver","Park",8865,178000,0.00451467268623025,0.0283073367995378,0.0820668693009119,0.0172637997750449,0.0141284556755794,"2014-12","2014-Q4",178000,0,"2014-12"
2014-12-31,"Sabillasville","MD","Washington","Frederick",8866,204300,0.00294550810014728,0.00294550810014728,-0.0130434782608696,-0.00281503205805345,-0.00592097828104077,"2006-08","2006-Q3",272900,-0.251374129717845,"2004-06"
2014-12-31,"Blawnox","PA","Pittsburgh","Allegheny",8867,107400,-0.0046339202965709,0.00186567164179104,-0.0182815356489945,0.0189035732974261,0.0195443002496622,"2014-01","2014-Q1",110800,-0.0306859205776173,"2013-11"
2014-12-31,"Sherman","IL","Springfield","Sangamon",8868,188800,-0.00526870389884088,-0.00631578947368421,0.0430939226519337,0.014717087547987,0.0169437002381971,"2012-09","2012-Q3",192600,-0.019730010384216,"2012-02"
2014-12-31,"Eastford","CT","Willimantic","Windham",8869,228800,-0.0188679245283019,-0.0350063264445382,0.0617169373549884,-0.000958774534399187,-0.00245770771686604,"2007-07","2007-Q3",266200,-0.140495867768595,"2004-11"
2014-12-31,"Jenkinsburg","GA","Atlanta","Butts",8870,77600,-0.0127226463104326,-0.0238993710691824,0.118155619596542,-0.0136020988620972,-0.0254305331881916,"2007-11","2007-Q4",113800,-0.318101933216169,"2001-12"
2014-12-31,"Deer Creek","IL","Peoria","Tazewell",8871,145600,-0.00410396716826265,0.0125173852573018,0.104704097116844,0.0218264906227459,0.0207224541083542,"2014-11","2014-Q4",146200,-0.00410396716826265,"2014-10"
2014-12-31,"North Norwich","NY",,"Chenango",8872,88300,0.0161104718066743,0.011454753722795,0.0291375291375291,0.0134355419363552,0.0118336180247358,"2007-08","2007-Q3",97100,-0.0906282183316169,"2006-11"
2014-12-31,"Cumberland Head","NY","Plattsburgh","Clinton",8873,173700,-0.00515463917525773,-0.0113830392714855,0.0351609058402861,0.0151748631417516,0.0180833154677158,"2014-09","2014-Q3",175700,-0.0113830392714855,"2014-08"
2014-12-31,"Rochester","VT","Lebanon","Windsor",8874,226400,-0.00439753737906772,-0.00875656742556918,0.0740037950664137,0.009542847108585,,"2014-10","2014-Q4",229000,-0.011353711790393,"2014-09"
2014-12-31,"Midland","NC","Charlotte","Cabarrus",8875,163200,0.00492610837438424,0.0187265917602996,0.12551724137931,0.0226640103582392,0.0233201251837976,"2014-12","2014-Q4",163200,0,"2014-12"
2014-12-31,"Buffalo","OK",,"Harper",8876,62000,0.0247933884297521,0.0934744268077601,0.405895691609977,0.0624420283606588,0.0582417772444725,"2014-12","2014-Q4",62000,0,"2014-12"
2014-12-31,"Imperial-Enlow","PA","Pittsburgh","Allegheny",8877,134000,0.00449775112443778,-0.000745712155108128,-0.107856191744341,0.00810379650369142,0.0152318450401354,"2014-01","2014-Q1",150300,-0.108449767132402,"2011-06"
2014-12-31,"Gap","PA","Lancaster","Lancaster",8878,243000,0.00496277915632754,0.026615969581749,0.0501296456352636,-0.00253209164545243,0.0139804698549428,"2007-07","2007-Q3",264600,-0.0816326530612245,"2005-12"
2014-12-31,"Greater Galesburg","MI","Kalamazoo","Kalamazoo",8879,126800,0.000789265982636148,-0.002360346184107,0.0275526742301459,0.0041521709748471,-0.00748958241907449,"2006-04","2006-Q2",146500,-0.134470989761092,"2003-11"
2014-12-31,"Head of the Harbor","NY","New York","Suffolk",8880,880500,-0.00170068027210884,0.000568181818181818,0.0969228852622399,-0.00216642750682772,-0.00745343347104721,"2008-02","2008-Q1",1110800,-0.207328051854519,"2004-01"
2014-12-31,"Greenbush","WI","Sheboygan","Sheboygan",8881,173000,0.0122878876535986,0.0297619047619048,0.0846394984326019,-0.00092229808812716,0.00317617403059312,"2006-05","2006-Q2",176800,-0.0214932126696833,"2005-12"
2014-12-31,"Washburn","IL","Peoria","Woodford",8882,83900,0.00720288115246099,0.0409429280397022,0.117177097203728,0.00730893873448646,0.0129093029985217,"2008-11","2008-Q4",87200,-0.0378440366972477,"2008-10"
2014-12-31,"Wrightsville Beach","NC","Wilmington","New Hanover",8883,771400,0.0087616058585066,0.00246913580246914,0.0688651794374394,-0.0269481069357564,0.00877001647954478,"2006-10","2006-Q4",1104800,-0.301774076755974,"2005-04"
2014-12-31,"Mc Henry","MD",,"Garrett",8884,268400,-0.00371195248700817,-0.00886262924667651,-0.059235892043463,-0.0237657998514349,-0.0153492599191863,"2006-08","2006-Q3",362600,-0.259790402647545,"2003-11"
2014-12-31,"Pingree Grove","IL","Chicago","Kane",8885,206000,0.00733496332518337,0.0223325062034739,0.185270425776755,-0.016702188044035,-0.0155287402663631,"2006-02","2006-Q1",253600,-0.187697160883281,"2002-02"
2014-12-31,"Atlantic Beach","NC","Morehead City","Carteret",8886,161300,-0.00677339901477833,-0.00860479409956976,-0.0421615201900238,-0.0606968649457406,-0.0109640782205003,"2007-01","2007-Q1",271200,-0.40523598820059,"2004-05"
2014-12-31,"Honeoye Falls","NY","Rochester","Monroe",8887,150400,0.00736771600803751,0.010752688172043,-0.0426479949077021,-0.012175315349169,-0.00268595483334055,"2010-02","2010-Q1",161900,-0.0710315009264978,"2008-07"
2014-12-31,"Hewlett Harbor","NY","New York","Nassau",8888,1234800,0.00365764447695684,0.0066030814380044,0.0880253766851705,0.0126111456315319,-0.00730987848787712,"2006-08","2006-Q3",1467300,-0.158454303823349,"2004-04"
2014-12-31,"Cherrylog","GA",,"Gilmer",8889,184000,-0.00325027085590466,0.0210876803551609,0.132307692307692,0.0247848220124725,0.0143917619262968,"2007-01","2007-Q1",220400,-0.165154264972777,"2005-09"
2014-12-31,"Trezevant","TN",,"Carroll",8890,56600,0.00354609929078014,-0.00352112676056338,0.0540037243947858,0.00611776488753901,0.00232630933651623,"2007-02","2007-Q1",62500,-0.0944,"2006-11"
2014-12-31,"Temple","PA","Reading","Berks",8891,110900,-0.0018001800180018,0.0109389243391067,-0.00805008944543828,-0.0148264844478307,0.0153819988688693,"2007-02","2007-Q1",128300,-0.135619641465316,"2005-09"
2014-12-31,"Sardis","TN",,"Henderson",8892,66400,0.00302114803625378,0.0278637770897833,0.0624,-0.00179749514880145,,"2009-09","2009-Q3",70000,-0.0514285714285714,
2014-12-31,"Town of Leicester","NY","Rochester","Livingston",8893,109200,0.00645161290322581,0.0167597765363128,0.0716388616290481,0.0173513913412568,0.0105711879420638,"2014-12","2014-Q4",109200,0,"2014-12"
2014-12-31,"Jefferson","NY","Albany","Schoharie",8894,118500,-0.00587248322147651,-0.00919732441471572,-0.073494917904613,-0.0241399150450556,0.0187610332024843,"2009-04","2009-Q2",146900,-0.193328795098707,"2006-02"
2014-12-31,"Rives","TN","Union City","Obion",8895,67300,-0.0131964809384164,-0.00443786982248521,0.0385802469135802,0.0284231393353669,0.00256172970660429,"2008-08","2008-Q3",84500,-0.203550295857988,"2007-09"
2014-12-31,"Hampton","NJ","New York","Hunterdon",8896,237000,-0.00670578373847443,-0.0137328339575531,0.0719131614654003,-0.0134483679676513,-0.0152612437568692,"2006-01","2006-Q1",307300,-0.22876667751383,"2003-10"
2014-12-31,"Lexington","OK","Oklahoma City","Cleveland",8897,79300,0,-0.00125944584382872,-0.0874568469505178,0.0258492681018516,0.0203985155667696,"2014-02","2014-Q1",88100,-0.0998864926220204,"2013-08"
2014-12-31,"Youngstown","NY","Buffalo","Niagara",8898,143200,0.000698812019566737,0.00420757363253857,0.0243204577968526,0.0260852805053202,0.0263545086497876,"2014-12","2014-Q4",143200,0,"2014-12"
2014-12-31,"Boca Grande","FL","Fort Myers","Lee",8899,1163500,-0.00197289414993996,0.0102457237127724,0.0661596261339687,0.0532157798334858,,"2006-01","2006-Q1",1783200,-0.347521310004486,
2014-12-31,"Casnovia","MI","Muskegon","Muskegon",8900,119200,0.00590717299578059,0.0231759656652361,0.0258175559380379,0.0278556833228225,-0.00810026769836691,"2006-11","2006-Q4",130800,-0.0886850152905199,"2003-03"
2014-12-31,"Wilmot","NH","Concord","Merrimack",8901,223700,0.00584532374100719,0.0158946412352407,0.0346901017576318,-0.0178656196226268,-0.00478872077604398,"2009-07","2009-Q3",258100,-0.133281673769857,"2004-09"
2014-12-31,"Porter Township","PA","Pottsville","Schuylkill",8902,65200,0.01875,0,0.0499194847020934,0.00785025721001964,0.00668077797454703,"2014-08","2014-Q3",66700,-0.0224887556221889,"2014-07"
2014-12-31,"Friendship Village","MD","Washington","Montgomery",8903,345500,0.0212828850133018,0.0647149460708783,-0.0176286607904464,0.0328093103451286,0.0178761828690268,"2014-02","2014-Q1",358300,-0.0357242534189227,"2013-12"
2014-12-31,"Drake","CO","Fort Collins","Larimer",8904,210000,0.00671140939597316,0.0135135135135135,0.0218978102189781,0.000955111579374224,0.00968722210821982,"2010-02","2010-Q1",210900,-0.0042674253200569,"2010-02"
2014-12-31,"Deerfield","MI","Adrian","Lenawee",8905,108900,0.0092678405931418,0.0263901979264844,0.0977822580645161,0.0354314621898495,-0.0203078069879089,"2007-04","2007-Q2",145700,-0.252573781743308,"1999-10"
2014-12-31,"Mays Landing","NJ","Atlantic City","Atlantic",8906,153700,0.00391900718484651,0.00786885245901639,0.0955096222380613,-0.0136096670747662,-0.0124420904928546,"2006-07","2006-Q3",230000,-0.331739130434783,"2004-05"
2014-12-31,"Malin","OR","Klamath Falls","Klamath",8907,130600,-0.00152905198776758,0.00538876058506544,0.03486529318542,0.00324732367018554,0.0320126663904603,"2007-10","2007-Q4",168200,-0.223543400713436,"2006-01"
2014-12-31,"Horicon","NY","Glens Falls","Warren",8908,310600,-0.00128617363344051,0.00161238310222509,0.124547429398986,0.0120806372910445,0.0406117244445681,"2014-10","2014-Q4",311800,-0.00384862091084028,"2014-10"
2014-12-31,"Rudolph","OH","Toledo","Wood",8909,83000,-0.00717703349282297,-0.0154211150652432,-0.117021276595745,-0.0089132422012812,-0.00695527552063402,"2008-05","2008-Q2",105700,-0.214758751182592,"2003-06"
2014-12-31,"Edinburg","NY","Albany","Saratoga",8910,221300,-0.0004516711833785,-0.0151312861593235,-0.0847808105872622,-0.00117075249081888,0.016712151534449,"2013-11","2013-Q4",242100,-0.0859149111937216,"2012-10"
